Id,GameURL,Critic,Score,ReviewDate
258234,http://www.metacritic.com/game/ios/finger-shot-rpg,148Apps,70,2011-10-27
258258,http://www.metacritic.com/game/ios/finger-simulator,"Pocket Gamer UK",20,2014-08-26
258263,http://www.metacritic.com/game/pc/csi-crime-scene-investigation-dark-motives,"Computer Gaming World",30,NULL
258346,http://www.metacritic.com/game/pc/csi-crime-scene-investigation-deadly-intent,"Adventure Gamers",40,NULL
258366,http://www.metacritic.com/game/playstation-3/sports-champions,Gamekult,50,NULL
258371,http://www.metacritic.com/game/xbox-360/saints-row-iv,"Metro GameCentral",70,2013-08-26
258376,http://www.metacritic.com/game/pc/csi-crime-scene-investigation-fatal-conspiracy,"Adventure Gamers",40,2010-12-13
258377,http://www.metacritic.com/game/ios/finger-slayer,AppSafari,60,2011-06-08
258392,http://www.metacritic.com/game/xbox-360/saints-row-iv-enter-the-dominatrix,Eurogamer,60,2013-10-22
258420,http://www.metacritic.com/game/playstation-3/sports-champions-2,NZGamer,50,2012-10-22
258429,http://www.metacritic.com/game/pc/csi-crime-scene-investigation-hard-evidence,GamesRadar+,50,NULL
258430,http://www.metacritic.com/game/ios/finger-slice,TouchGen,50,2011-08-31
258434,http://www.metacritic.com/game/ios/finger-tied,"Pocket Gamer UK",70,2012-11-18
258451,http://www.metacritic.com/game/pc/csi-miami,"Computer Games Magazine",30,NULL
258452,http://www.metacritic.com/game/xbox-360/saints-row-iv-how-the-saints-save-christmas,GameCritics,70,2014-02-06
258453,http://www.metacritic.com/game/ios/finger-tied-jr,148Apps,90,2013-05-23
258457,http://www.metacritic.com/game/playstation-3/sportsfriends,"Kill Screen",75,2014-05-07
258458,http://www.metacritic.com/game/ios/fingers-of-fury,"Pocket Gamer UK",70,2015-08-04
258467,http://www.metacritic.com/game/pc/csi-ny,Impulsegamer,30,NULL
258474,http://www.metacritic.com/game/ios/fingle,AppSafari,70,2012-02-07
258475,http://www.metacritic.com/game/pc/ct-special-forces-fire-for-effect,"Digitally Downloaded",50,2014-03-25
258494,http://www.metacritic.com/game/ios/fionna-fights---adventure-time,"Slide to Play",50,2013-03-05
258516,http://www.metacritic.com/game/playstation-3/ssx,"Play UK",45,2012-03-28
258522,http://www.metacritic.com/game/pc/cthulhu-saves-the-world,"PC Gamer",67,2011-09-13
258526,http://www.metacritic.com/game/ios/fire-forget-the-final-assault,"Pocket Gamer UK",50,2013-05-22
258529,http://www.metacritic.com/game/playstation-3/ssx-mt-eddie-pack,XGN,70,2012-05-28
258559,http://www.metacritic.com/game/ios/fire-escape,"Pocket Gamer UK",40,2014-02-11
258575,http://www.metacritic.com/game/pc/ctu-marine-sharpshooter,IGN,41,NULL
258604,http://www.metacritic.com/game/xbox-360/saints-row-the-third,GameCritics,50,2011-11-20
258605,http://www.metacritic.com/game/ios/fire-escapes,148Apps,70,2012-09-24
258649,http://www.metacritic.com/game/playstation-3/stacking,"Gaming Age",50,2011-02-14
258650,http://www.metacritic.com/game/ios/fire-in-the-hole,148Apps,50,2014-08-29
258660,http://www.metacritic.com/game/xbox-360/saints-row-the-third---gangstas-in-space,"Gamereactor Sweden",50,2012-03-03
258669,http://www.metacritic.com/game/pc/cuban-missile-crisis-the-aftermath,"PC Gamer",35,NULL
258674,http://www.metacritic.com/game/playstation-3/stacking-the-lost-hobo-king,"Worth Playing",60,2011-04-05
258678,http://www.metacritic.com/game/ios/fireball-se,"Pocket Gamer UK",80,2012-03-19
258681,http://www.metacritic.com/game/ios/firefly-hero,148Apps,80,2011-05-25
258682,http://www.metacritic.com/game/pc/cube-star-an-arbitrary-love,"Hooked Gamers",68,2014-02-26
258693,http://www.metacritic.com/game/xbox-360/saints-row-the-third---genki-bowl-vii,"Quarter to Three",20,2012-01-18
258694,http://www.metacritic.com/game/ios/firefly-runner,"Pocket Gamer UK",60,2014-06-11
258739,http://www.metacritic.com/game/playstation-3/star-ocean-the-last-hope-international,RPGamer,40,NULL
258742,http://www.metacritic.com/game/ios/firejumpers,"Hyper Magazine",50,2012-11-16
258746,http://www.metacritic.com/game/ios/firewhip,"Pocket Gamer UK",80,2015-06-18
258749,http://www.metacritic.com/game/xbox-360/saints-row-the-third---the-trouble-with-clones,"Gaming Nexus",42,2012-03-28
258752,http://www.metacritic.com/game/playstation-3/star-raiders,GameWatcher,20,2011-06-04
258753,http://www.metacritic.com/game/ios/fireworks-havoc,AppGamer,30,2011-07-12
258756,http://www.metacritic.com/game/ios/first-person-tennis-2,"Arcade Sushi",60,2013-08-06
258774,http://www.metacritic.com/game/pc/cubemen,XGN,70,2012-04-01
258785,http://www.metacritic.com/game/xbox-360/sam-max-beyond-time-and-space,"Gaming Age",42,NULL
258808,http://www.metacritic.com/game/playstation-3/star-trek-the-video-game,PSX-Sense.nl,25,2013-05-24
258809,http://www.metacritic.com/game/ios/first-samurai,148Apps,60,2011-10-05
258833,http://www.metacritic.com/game/xbox-360/sam-max-save-the-world,Gamestyle,60,NULL
258847,http://www.metacritic.com/game/pc/cubemen-2,DarkStation,50,2013-04-25
258848,http://www.metacritic.com/game/ios/first-strike-game,Gameblog.fr,70,2014-07-09
258849,http://www.metacritic.com/game/playstation-3/star-trek-d-a-c,GameSpot,50,NULL
258861,http://www.metacritic.com/game/xbox-360/samurai-shodown-ii,"Games Master UK",49,NULL
258869,http://www.metacritic.com/game/ios/first-touch-soccer,Tap!,80,2011-10-26
258875,http://www.metacritic.com/game/pc/cubetractor,DarkStation,60,2013-08-21
258877,http://www.metacritic.com/game/playstation-3/star-wars-pinball-balance-of-the-force,"Game Informer",80,2013-10-18
258886,http://www.metacritic.com/game/ios/first-touch-soccer-2015,Multiplayer.it,80,2015-01-04
258911,http://www.metacritic.com/game/xbox-360/samurai-shodown-sen,SpazioGames,30,NULL
258913,http://www.metacritic.com/game/ios/first-wood-war,"Pocket Gamer UK",50,2013-04-24
258933,http://www.metacritic.com/game/ios/fish-shark,148Apps,70,2014-07-31
258944,http://www.metacritic.com/game/xbox-360/samurai-warriors-2,"Game Revolution",16,NULL
258966,http://www.metacritic.com/game/playstation-3/star-wars-the-clone-wars-republic-heroes,"PSM3 Magazine UK",25,NULL
258967,http://www.metacritic.com/game/ios/fish-bowl-roll,148Apps,70,2014-02-05
258996,http://www.metacritic.com/game/xbox-360/samurai-warriors-2-empires,Play.tm,10,NULL
259001,http://www.metacritic.com/game/ios/fish-heroes,Gamezebo,50,2012-06-24
259038,http://www.metacritic.com/game/xbox-360/samurai-warriors-2-xtreme-legends,1UP,33,NULL
259039,http://www.metacritic.com/game/pc/cubicity,CD-Action,30,2014-02-10
259052,http://www.metacritic.com/game/playstation-3/star-wars-the-force-unleashed,Gamer.nl,40,NULL
259068,http://www.metacritic.com/game/ios/fish-out-of-water,Apple'N'Apps,40,2013-04-18
259080,http://www.metacritic.com/game/xbox-360/sanctum-2,"Gaming Age",42,2013-05-29
259081,http://www.metacritic.com/game/ios/fish-party-online,148Apps,50,2012-10-28
259092,http://www.metacritic.com/game/ios/fish-pond-park,TouchArcade,50,2015-08-05
259146,http://www.metacritic.com/game/xbox-360/saw,"Edge Magazine",40,NULL
259162,http://www.metacritic.com/game/playstation-3/star-wars-the-force-unleashed-ii,DarkZero,40,2010-12-17
259163,http://www.metacritic.com/game/ios/fish-runner,148Apps,60,2012-05-17
259164,http://www.metacritic.com/game/playstation-3/star-wars-the-force-unleashed-ii---endor-bonus-mission,"Eurogamer Italy",80,2010-12-29
259165,http://www.metacritic.com/game/ios/fish-tales,AppSafari,60,2011-05-26
259199,http://www.metacritic.com/game/xbox-360/saw-ii-flesh-blood,Telegraph,20,2010-12-20
259200,http://www.metacritic.com/game/ios/fish-with-attitude,AppAdvice,80,2012-07-07
259215,http://www.metacritic.com/game/playstation-3/stardrone,"Playstation Official Magazine UK",30,2011-03-24
259226,http://www.metacritic.com/game/xbox-360/sbk-generations,"Official Xbox Magazine UK",50,2012-06-20
259228,http://www.metacritic.com/game/ios/fishbowl-racer,"Pocket Gamer UK",50,2012-02-20
259229,http://www.metacritic.com/game/playstation-3/stardrone-extreme,"Gamers' Temple",73,2012-04-26
259230,http://www.metacritic.com/game/ios/fishdom-hd,"Slide to Play",75,2012-09-12
259247,http://www.metacritic.com/game/xbox-360/sbk-superbike-world-championship,"Edge Magazine",50,NULL
259249,http://www.metacritic.com/game/ios/fishing-joy-ii,AppSmile,60,2012-07-16
259250,http://www.metacritic.com/game/ios/fishing-joy-ii-hd,"Gamers\' Temple",20,2012-07-23
259293,http://www.metacritic.com/game/xbox-360/sbk-x-superbike-world-championship,"X-ONE Magazine UK",60,2011-01-10
259345,http://www.metacritic.com/game/pc/culpa-innata,IGN,40,NULL
259347,http://www.metacritic.com/game/playstation-3/starhawk,Machinima,60,2012-05-07
259356,http://www.metacritic.com/game/ios/fishing-kings,148Apps,70,2011-02-12
259362,http://www.metacritic.com/game/pc/cult-of-the-wind,"Hooked Gamers",50,2014-07-09
259374,http://www.metacritic.com/game/ios/fishing-superstars,"Slide to Play",75,2012-08-08
259393,http://www.metacritic.com/game/xbox-360/scarygirl,"Edge Magazine",30,2012-01-24
259395,http://www.metacritic.com/game/ios/fishmoto,"Pocket Gamer UK",60,2011-06-24
259396,http://www.metacritic.com/game/pc/cults-and-daggers,DarkStation,80,2015-03-13
259397,http://www.metacritic.com/game/ios/fishton,148Apps,70,2014-03-08
259401,http://www.metacritic.com/game/ios/fist-face-fight,Apple'N'Apps,40,2013-04-23
259416,http://www.metacritic.com/game/pc/cultures,"Yahoo! Games",50,NULL
259466,http://www.metacritic.com/game/playstation-3/start-the-party!,"Gamereactor Denmark",20,NULL
259485,http://www.metacritic.com/game/xbox-360/scene-it-box-office-smash,"Eurogamer Portugal",60,NULL
259497,http://www.metacritic.com/game/ios/fist-of-awesome,Multiplayer.it,58,2013-10-22
259507,http://www.metacritic.com/game/pc/cultures-2-the-gates-of-asgard,"Yahoo! Games",50,NULL
259522,http://www.metacritic.com/game/playstation-3/start-the-party!-save-the-world,"PlayStation LifeStyle",20,2012-03-14
259529,http://www.metacritic.com/game/xbox-360/scene-it-bright-lights!-big-screen!,"Metro GameCentral",40,NULL
259530,http://www.metacritic.com/game/ios/fist-of-fury,"Pocket Gamer UK",80,2014-09-25
259532,http://www.metacritic.com/game/ios/fist-of-jesus,"Pocket Gamer UK",50,2014-12-09
259573,http://www.metacritic.com/game/xbox-360/scene-it-lights-camera-action,Gamer.nl,60,NULL
259574,http://www.metacritic.com/game/ios/fit-the-fat,TheAppzine,80,2015-09-25
259579,http://www.metacritic.com/game/pc/curious-george,"The A.V. Club",50,NULL
259595,http://www.metacritic.com/game/xbox-360/scene-it-movie-night,GameSpot,65,2011-12-05
259600,http://www.metacritic.com/game/ios/fitflap-motion,148Apps,70,2015-08-26
259604,http://www.metacritic.com/game/playstation-3/stealth-inc-a-clone-in-the-dark,"Metro GameCentral",70,2013-07-24
259607,http://www.metacritic.com/game/ios/five-nights-at-freddys,TouchArcade,70,2014-10-09
259619,http://www.metacritic.com/game/pc/curse-of-atlantis-thorgals-quest,Quandary,50,NULL
259633,http://www.metacritic.com/game/xbox-360/schizoid,"Xbox World 360 Magazine UK",40,NULL
259634,http://www.metacritic.com/game/playstation-3/stealth-inc-a-clone-in-the-dark---the-teleporter-chambers,NZGamer,80,2013-12-12
259635,http://www.metacritic.com/game/pc/curse-of-mermos,CD-Action,50,2015-09-18
259638,http://www.metacritic.com/game/ios/five-nights-at-freddys-2,148Apps,70,2014-12-01
259645,http://www.metacritic.com/game/xbox-360/score-international-baja-1000,"Xbox World 360 Magazine UK",20,NULL
259650,http://www.metacritic.com/game/playstation-3/steinsgate,"Edge Magazine",70,2015-06-21
259651,http://www.metacritic.com/game/pc/curse-of-slate-rock-manor,"RPG Fan",63,2011-06-01
259653,http://www.metacritic.com/game/ios/five-nights-at-freddys-3,148Apps,80,2015-03-13
259690,http://www.metacritic.com/game/xbox-360/scott-pilgrim-vs-the-world-the-game,"X-ONE Magazine UK",50,NULL
259695,http://www.metacritic.com/game/playstation-3/stick-it-to-the-man!,GameSpot,70,2013-11-11
259698,http://www.metacritic.com/game/ios/five-nights-at-freddys-4,TouchArcade,60,2015-08-10
259701,http://www.metacritic.com/game/playstation-3/storm,"PlayStation LifeStyle",30,2013-06-25
259705,http://www.metacritic.com/game/ios/fiveaday,"Edge Magazine",60,2012-04-18
259707,http://www.metacritic.com/game/ios/fix-the-leaks,"Pocket Gamer UK",70,2013-09-06
259731,http://www.metacritic.com/game/xbox-360/scourge-outbreak,GameSpot,20,2013-07-02
259770,http://www.metacritic.com/game/playstation-3/stormrise,1UP,25,NULL
259771,http://www.metacritic.com/game/pc/curse-the-eye-of-isis,"Just Adventure",25,NULL
259773,http://www.metacritic.com/game/ios/fix-it-felix-jr,"Digital Spy",60,2012-07-17
259786,http://www.metacritic.com/game/xbox-360/scramble,"Official Xbox Magazine UK",20,NULL
259787,http://www.metacritic.com/game/ios/fix-it-up-80s-meet-kates-parents,"Gamers\' Temple",40,2012-04-02
259809,http://www.metacritic.com/game/playstation-3/stranglehold,"Play UK",65,NULL
259812,http://www.metacritic.com/game/pc/curses-n-chaos,COGconnected,72,2015-08-18
259814,http://www.metacritic.com/game/ios/fix-it-up-80s-meet-kates-parents-hd,148Apps,70,2012-03-27
259849,http://www.metacritic.com/game/xbox-360/scrap-metal,"Xbox World 360 Magazine UK",40,NULL
259851,http://www.metacritic.com/game/ios/fix-it-up-kates-adventure,TouchGen,30,2011-09-21
259878,http://www.metacritic.com/game/playstation-3/street-fighter-iii-third-strike-online-edition,Thunderbolt,70,2011-08-31
259880,http://www.metacritic.com/game/ios/fix-it-up-world-tour,TouchGen,30,2011-12-01
259888,http://www.metacritic.com/game/ios/fixie-joe,148Apps,60,2013-05-16
259894,http://www.metacritic.com/game/xbox-360/screwjumper!,"X-ONE Magazine UK",20,NULL
259930,http://www.metacritic.com/game/ios/fiz-the-brewery-management-game,"Pocket Gamer UK",50,2014-01-02
259978,http://www.metacritic.com/game/xbox-360/sea-life-safari,Thunderbolt,30,NULL
259982,http://www.metacritic.com/game/pc/cute-things-dying-violently,"We Got This Covered",70,2015-09-07
259984,http://www.metacritic.com/game/playstation-3/street-fighter-iv,Wired,80,NULL
259985,http://www.metacritic.com/game/ios/fizzy-factory,Gamezebo,80,2013-07-22
259988,http://www.metacritic.com/game/xbox-360/secret-service,IGN,45,NULL
259989,http://www.metacritic.com/game/ios/flap!-hd,Modojo,70,2012-05-18
260037,http://www.metacritic.com/game/ios/flapcraft,"Slide to Play",50,2011-09-07
260045,http://www.metacritic.com/game/playstation-3/street-fighter-x-tekken,"Giant Bomb",60,2012-03-19
260093,http://www.metacritic.com/game/xbox-360/section-8,"Official Xbox Magazine UK",40,NULL
260100,http://www.metacritic.com/game/ios/flappy-bird,USgamer,20,2014-02-03
260124,http://www.metacritic.com/game/playstation-3/strength-of-the-sword-3,"PlayStation LifeStyle",50,2013-12-17
260137,http://www.metacritic.com/game/ios/flappy-golf,"Slide to Play",75,2014-03-27
260157,http://www.metacritic.com/game/xbox-360/section-8-prejudice,Thunderbolt,60,2011-04-20
260158,http://www.metacritic.com/game/ios/flapthulhu-flappy-madness,148Apps,80,2014-02-24
260166,http://www.metacritic.com/game/playstation-3/strider,GameCritics,45,2014-04-08
260172,http://www.metacritic.com/game/ios/flashout-2,MacLife,50,2014-04-02
260178,http://www.metacritic.com/game/xbox-360/sega-bass-fishing,GamePro,40,2011-10-11
260179,http://www.metacritic.com/game/ios/flashout-2s,"Pocket Gamer UK",60,2015-02-23
260182,http://www.metacritic.com/game/playstation-3/strong-bads-cool-game-for-attractive-people-episode-1-homestar-ruiner,GamingXP,68,2011-04-10
260187,http://www.metacritic.com/game/ios/flashout-3d,Gamezebo,50,2012-12-05
260216,http://www.metacritic.com/game/playstation-3/stuntman-ignition,"Edge Magazine",60,NULL
260237,http://www.metacritic.com/game/xbox-360/sega-rally-online-arcade,IncGamers,50,2011-05-23
260241,http://www.metacritic.com/game/ios/flea-symphony,TouchGen,70,2012-11-25
260243,http://www.metacritic.com/game/playstation-3/summer-challenge-athletics-tournament,"Playstation Official Magazine UK",40,2012-07-17
260247,http://www.metacritic.com/game/ios/fleeced!---shear-terror,TouchGen,70,2011-03-06
260266,http://www.metacritic.com/game/playstation-3/summer-stars-2012,"Playstation Official Magazine UK",70,2012-07-17
260292,http://www.metacritic.com/game/xbox-360/sega-rally-revo,"Game Revolution",42,NULL
260293,http://www.metacritic.com/game/ios/fleet-command-hd,148Apps,70,2013-03-04
260294,http://www.metacritic.com/game/pc/cypress-inheritance-the-beginning,"Hooked Gamers",23,2014-03-20
260295,http://www.metacritic.com/game/ios/fleet-of-one,148Apps,90,2013-09-17
260296,http://www.metacritic.com/game/pc/cyto,"Hooked Gamers",71,2014-07-22
260311,http://www.metacritic.com/game/playstation-3/super-mega-baseball,Thunderbolt,80,2015-04-10
260342,http://www.metacritic.com/game/xbox-360/sega-superstars-tennis,"Game Revolution",25,NULL
260343,http://www.metacritic.com/game/ios/flexy-frogs-hd,148Apps,70,2012-04-23
260348,http://www.metacritic.com/game/ios/flick-baseball-pro,"Pocket Gamer UK",60,2011-02-12
260354,http://www.metacritic.com/game/xbox-360/sega-vintage-collection-alex-kidd-co,Thunderbolt,50,2013-04-04
260361,http://www.metacritic.com/game/playstation-3/super-puzzle-fighter-ii-turbo-hd-remix,GameSpot,75,NULL
260365,http://www.metacritic.com/game/ios/flick-bowling-2,AppSpy,60,2011-02-12
260371,http://www.metacritic.com/game/xbox-360/sega-vintage-collection-golden-axe,XGN,45,2012-07-31
260375,http://www.metacritic.com/game/ios/flick-champions,Gamezebo,60,2011-09-19
260390,http://www.metacritic.com/game/playstation-3/super-rub-a-dub,IGN,29,NULL
260392,http://www.metacritic.com/game/xbox-360/sega-vintage-collection-monster-world,"Official Xbox Magazine",60,2012-06-01
260397,http://www.metacritic.com/game/ios/flick-champions-hd,AppSmile,60,2011-09-26
260401,http://www.metacritic.com/game/xbox-360/sega-vintage-collection-streets-of-rage,"Eurogamer Germany",70,2012-06-05
260411,http://www.metacritic.com/game/ios/flick-champions-winter-sports,"Pocket Gamer UK",60,2013-02-25
260422,http://www.metacritic.com/game/pc/d-day,"G4 TV",20,NULL
260427,http://www.metacritic.com/game/xbox-360/sega-vintage-collection-toejam-earl,"Eurogamer Germany",40,2012-11-12
260432,http://www.metacritic.com/game/ios/flick-champions-world-edition,TouchGen,40,2012-08-01
260453,http://www.metacritic.com/game/playstation-3/super-stardust-hd,GameSpot,70,NULL
260458,http://www.metacritic.com/game/ios/flick-golf-extreme!,"Pocket Gamer UK",70,2011-06-16
260463,http://www.metacritic.com/game/xbox-360/self-defense-training-camp,IGN,10,2011-11-22
260474,http://www.metacritic.com/game/ios/flick-golf!,"Slide to Play",50,2011-01-27
260499,http://www.metacritic.com/game/playstation-3/super-street-fighter-ii-turbo-hd-remix,"Gaming Age",67,NULL
260514,http://www.metacritic.com/game/xbox-360/sensible-world-of-soccer,"Official Xbox Magazine",50,NULL
260517,http://www.metacritic.com/game/ios/flick-home-run-!,AppSpy,60,2011-11-15
260531,http://www.metacritic.com/game/pc/d4-dark-dreams-dont-die,"Riot Pixels",15,2015-07-16
260533,http://www.metacritic.com/game/ios/flick-kick-chelsea,148Apps,80,2011-04-29
260582,http://www.metacritic.com/game/xbox-360/serious-sam-3-bfe,"Official Xbox Magazine UK",40,2012-12-05
260602,http://www.metacritic.com/game/playstation-3/super-street-fighter-iv,"Hardcore Gamer",80,NULL
260603,http://www.metacritic.com/game/ios/flick-kick-field-goal-2014,"Arcade Sushi",50,2013-09-03
260612,http://www.metacritic.com/game/pc/da-new-guys-day-of-the-jackass,Thunderbolt,30,2012-02-27
260628,http://www.metacritic.com/game/ios/flick-kick-football,"Pocket Gamer UK",70,2011-02-12
260640,http://www.metacritic.com/game/xbox-360/serious-sam-double-d-xxl,"Eurogamer Sweden",20,2013-02-18
260664,http://www.metacritic.com/game/playstation-3/super-street-fighter-iv-arcade-edition,1UP,67,2011-07-01
260665,http://www.metacritic.com/game/pc/daedalus---no-escape,Gameblog.fr,60,2014-11-06
260671,http://www.metacritic.com/game/ios/flick-kick-football-legends,Modojo,60,2013-11-21
260709,http://www.metacritic.com/game/xbox-360/serious-sam-hd-the-first-encounter,GameWatcher,50,NULL
260727,http://www.metacritic.com/game/playstation-3/supercar-challenge,"Gameplayer Sweden",40,NULL
260729,http://www.metacritic.com/game/ios/flick-knights,148Apps,60,2014-08-14
260730,http://www.metacritic.com/game/ios/flick-ninjas,148Apps,60,2011-03-07
260750,http://www.metacritic.com/game/pc/daemonica,"PC Gamer UK",41,NULL
260765,http://www.metacritic.com/game/xbox-360/serious-sam-hd-the-second-encounter,"Cheat Code Central",60,NULL
260771,http://www.metacritic.com/game/playstation-3/superfrog-hd,"Metro GameCentral",30,2013-08-08
260773,http://www.metacritic.com/game/ios/flick-rocket,Modojo,60,2011-08-05
260788,http://www.metacritic.com/game/ios/flick-soccer!,TouchArcade,70,2011-09-02
260807,http://www.metacritic.com/game/xbox-360/sesame-street-once-upon-a-monster,"X-ONE Magazine UK",60,2011-11-15
260823,http://www.metacritic.com/game/playstation-3/supersonic-acrobatic-rocket-powered-battle-cars,Thunderbolt,50,NULL
260824,http://www.metacritic.com/game/ios/flick-soccer!-hd,GamePro,90,2011-09-13
260825,http://www.metacritic.com/game/xbox-360/sesame-street-once-upon-a-monster---unidentified-furry-objects,"Official Xbox Magazine",75,2011-12-06
260826,http://www.metacritic.com/game/ios/flick-tennis-college-wars,TouchArcade,90,2011-11-01
260834,http://www.metacritic.com/game/xbox-360/shadow-assault--tenchu-,"Xbox World 360 Magazine UK",20,NULL
260856,http://www.metacritic.com/game/ios/flick-tennis-college-wars-hd,TouchGen,70,2011-09-12
260865,http://www.metacritic.com/game/playstation-3/superstars-v8-racing,Meristation,50,NULL
260867,http://www.metacritic.com/game/ios/flickpig,"Pocket Gamer UK",70,2011-12-15
260911,http://www.metacritic.com/game/pc/damage-inc-pacific-squadron-wwii,"PC Gamer UK",40,2012-11-19
260938,http://www.metacritic.com/game/playstation-3/supremacy-mma,"Eurogamer Spain",30,2011-10-04
260958,http://www.metacritic.com/game/xbox-360/shadow-complex,GameCritics,70,NULL
260963,http://www.metacritic.com/game/ios/flight-control-hd,IGN,80,2011-02-12
260964,http://www.metacritic.com/game/pc/damn-virgins,"Adventure Gamers",60,2015-08-18
260983,http://www.metacritic.com/game/playstation-3/surfs-up,"PSM Magazine",40,NULL
260987,http://www.metacritic.com/game/ios/flight-control-rocket,TouchArcade,60,2012-03-19
261056,http://www.metacritic.com/game/ios/flight!,Gamezebo,50,2012-08-02
261066,http://www.metacritic.com/game/pc/damnation,Gamer.nl,20,NULL
261069,http://www.metacritic.com/game/xbox-360/shadowrun,"Gaming Age",25,NULL
261097,http://www.metacritic.com/game/playstation-3/swarm,"Gaming Age",33,2011-04-07
261102,http://www.metacritic.com/game/ios/fling-a-thing,Tap!,40,2011-10-29
261108,http://www.metacritic.com/game/ios/fling-pong---the-planets,TouchArcade,60,2011-01-31
261111,http://www.metacritic.com/game/playstation-3/switchball,"Gaming Age",50,NULL
261187,http://www.metacritic.com/game/xbox-360/shadows-of-the-damned,Bit-Gamer,50,2011-06-22
261200,http://www.metacritic.com/game/playstation-3/swords-soldiers,"Gaming Age",67,NULL
261223,http://www.metacritic.com/game/ios/fling-theory,AppSpy,60,2013-09-11
261251,http://www.metacritic.com/game/xbox-360/shank,GameShark,25,2010-10-21
261258,http://www.metacritic.com/game/ios/flip-riders,"Pocket Gamer UK",50,2011-10-25
261260,http://www.metacritic.com/game/playstation-3/syberia,DarkStation,20,2015-01-12
261261,http://www.metacritic.com/game/ios/flip-runner!,"Pocket Gamer UK",50,2013-07-12
261297,http://www.metacritic.com/game/xbox-360/shank-2,"Metro GameCentral",60,2012-02-12
261304,http://www.metacritic.com/game/ios/flips-escape,Modojo,60,2012-08-21
261305,http://www.metacritic.com/game/pc/dancing-with-the-stars,IGN,35,NULL
261334,http://www.metacritic.com/game/playstation-3/syndicate,"PlayStation LifeStyle",50,2012-03-01
261340,http://www.metacritic.com/game/ios/flipship,"Pocket Gamer UK",70,2011-11-02
261374,http://www.metacritic.com/game/xbox-360/shaun-white-skateboarding,1UP,16,2010-12-20
261378,http://www.metacritic.com/game/ios/flipstones,"Pocket Gamer UK",50,2011-02-15
261379,http://www.metacritic.com/game/pc/dandy-or-a-brief-glimpse-into-the-life-of-the-candy-alchemist,Softpedia,80,2015-08-02
261380,http://www.metacritic.com/game/ios/flite,"Pocket Gamer UK",60,2015-05-22
261393,http://www.metacritic.com/game/playstation-3/tabletop-cricket,"Digitally Downloaded",70,2015-03-04
261429,http://www.metacritic.com/game/xbox-360/shaun-white-snowboarding,1UP,33,NULL
261432,http://www.metacritic.com/game/ios/flockers,Gamezebo,60,2015-01-19
261437,http://www.metacritic.com/game/pc/dangerous-high-school-girls-in-trouble,"Gaming Target",80,NULL
261462,http://www.metacritic.com/game/playstation-3/tales-from-space-about-a-blob,Joystiq,60,2011-02-10
261470,http://www.metacritic.com/game/ios/floe---a-little-bear-needs-your-help,IGN,75,2011-03-06
261486,http://www.metacritic.com/game/xbox-360/shellshock-2-blood-trails,NTSC-uk,10,NULL
261491,http://www.metacritic.com/game/ios/floop,TouchArcade,70,2011-01-30
261497,http://www.metacritic.com/game/playstation-3/tales-from-space-mutant-blobs-attack,"Hardcore Gamer",70,2014-06-20
261521,http://www.metacritic.com/game/xbox-360/sherlock-holmes-vs-jack-the-ripper,"Game Revolution",25,NULL
261541,http://www.metacritic.com/game/ios/flop-rocket,"Pocket Gamer UK",70,2015-02-26
261551,http://www.metacritic.com/game/pc/dangerous-waters,"G4 TV",60,NULL
261552,http://www.metacritic.com/game/ios/flora-jewel-quest,148Apps,60,2013-09-18
261553,http://www.metacritic.com/game/pc/danmaku-unlimited-2,CD-Action,70,2014-07-23
261554,http://www.metacritic.com/game/ios/floralia,AppSpy,80,2012-06-20
261557,http://www.metacritic.com/game/ios/flow-free-bridges,"Pocket Gamer UK",70,2012-11-20
261574,http://www.metacritic.com/game/playstation-3/tales-from-the-borderlands-episode-one---zer0-sum,"Game World Navigator Magazine",76,2014-12-24
261613,http://www.metacritic.com/game/ios/flower-board,AppSafari,80,2011-07-05
261638,http://www.metacritic.com/game/pc/dark,Thunderbolt,20,2013-07-24
261650,http://www.metacritic.com/game/xbox-360/shift-2-unleashed,games(TM),60,2011-03-31
261651,http://www.metacritic.com/game/ios/flowerpop-adventures,Apple'N'Apps,50,2014-09-16
261652,http://www.metacritic.com/game/ios/flown,"Pocket Gamer UK",50,2015-07-15
261654,http://www.metacritic.com/game/xbox-360/shift-2-unleashed---speedhunters,XGN,70,2011-06-07
261672,http://www.metacritic.com/game/pc/dark-age-of-camelot,"Gaming Age",67,NULL
261673,http://www.metacritic.com/game/ios/floyds-worthwhile-endeavor,TouchArcade,80,2014-03-07
261679,http://www.metacritic.com/game/xbox-360/shinobi,IGN,40,NULL
261702,http://www.metacritic.com/game/ios/fluff-friends-rescue,148Apps,80,2012-01-09
261735,http://www.metacritic.com/game/playstation-3/tales-of-graces-f,Thunderbolt,50,2012-04-04
261736,http://www.metacritic.com/game/ios/fluid-football,"Pocket Gamer UK",60,2012-08-23
261771,http://www.metacritic.com/game/playstation-3/tales-of-monkey-island,"Games Master UK",80,NULL
261779,http://www.metacritic.com/game/xbox-360/shoot-many-robots,"Official Xbox Magazine",40,2012-03-14
261780,http://www.metacritic.com/game/xbox-360/shooting-love-200x,"Pure Xbox",30,2015-07-01
261787,http://www.metacritic.com/game/xbox-360/shotest-shogi,"Xbox World 360 Magazine UK",60,NULL
